order_id,order_value,category,discount_pct,payment_method,past_orders,past_returns,account_age_days,city_tier,delivery_days,product_rating,returned
ORD101408,2953.7,Groceries,3.3,COD,6,0,24,Tier3,5,4.3,0
ORD101409,450.36,Apparel,33.4,COD,5,0,544,Tier3,7,4.0,0
ORD101410,2655.41,Groceries,26.3,COD,3,0,544,Tier3,9,4.4,0
ORD101411,859.35,Groceries,38.9,Prepaid,4,1,750,Tier3,6,4.4,0
ORD101412,875.3,Footwear,35.3,Prepaid,4,0,130,Tier2,2,5.0,0
ORD101413,1530.46,Home,46.1,COD,4,0,40,Tier2,3,3.5,1
ORD101414,1411.8,Electronics,25.2,COD,4,1,24,Tier3,4,4.2,1
ORD101415,746.5,Beauty,19.5,Prepaid,4,1,1111,Tier3,7,3.8,0
ORD101416,1384.37,Electronics,25.5,Prepaid,3,1,1788,Metro,1,3.5,0
ORD101417,2785.65,Apparel,9.6,Prepaid,2,0,244,Metro,1,3.9,0
ORD101418,691.08,Books,19.1,Prepaid,4,1,756,Tier2,7,2.9,1
ORD101419,734.28,Footwear,2.0,Prepaid,8,0,523,Metro,7,3.5,1
ORD101420,2591.28,Groceries,23.0,COD,1,0,44,Tier2,7,3.7,1
ORD101421,1717.66,Electronics,12.9,COD,6,1,122,Metro,9,4.5,0
ORD101422,1614.51,Apparel,8.8,Prepaid,9,0,384,Metro,8,5.0,0
ORD101423,1406.79,Footwear,8.6,Prepaid,2,0,638,Metro,9,3.1,0
ORD101424,1608.08,Home,19.0,Prepaid,7,0,565,Metro,5,4.2,0
ORD101425,1900.77,Footwear,31.4,Prepaid,3,0,163,Metro,2,4.3,0
ORD101426,4007.99,Groceries,38.3,Prepaid,3,1,358,Metro,2,4.5,0
ORD101427,568.83,Apparel,24.4,Prepaid,7,1,509,Metro,6,2.9,1
ORD101428,2335.43,Beauty,23.0,COD,4,1,25,Tier2,3,4.5,1
ORD101429,164.64,Footwear,33.0,COD,3,1,97,Metro,9,3.4,0
ORD101430,108.38,Home,13.0,Prepaid,5,1,69,Metro,5,3.8,0
ORD101431,1454.02,Footwear,13.5,Prepaid,5,0,131,Metro,9,3.9,1
ORD101432,4013.39,Electronics,3.0,Prepaid,6,0,688,Metro,7,3.8,1
ORD101433,1002.97,Home,18.8,COD,6,0,8,Metro,3,3.7,0
ORD101434,1376.63,Beauty,24.9,Prepaid,2,1,660,Metro,8,3.6,0
ORD101435,305.03,Groceries,54.7,COD,7,0,133,Metro,1,3.7,0
ORD101436,973.13,Home,15.0,COD,4,1,330,Metro,7,4.0,0
ORD101437,909.69,Footwear,11.3,Prepaid,3,0,191,Tier3,6,4.2,1
ORD101438,616.74,Books,2.0,COD,4,0,103,Tier2,3,3.4,0
ORD101439,1240.53,Beauty,18.0,COD,2,0,231,Metro,9,3.9,0
ORD101440,778.54,Groceries,44.2,COD,6,1,348,Metro,1,3.7,1
ORD101441,3450.62,Groceries,16.9,Prepaid,0,0,305,Metro,9,4.7,0
ORD101442,1107.09,Apparel,14.1,Prepaid,4,0,27,Metro,7,4.5,1
ORD101443,3220.84,Beauty,11.3,Prepaid,2,0,584,Metro,4,4.4,0
ORD101444,285.99,Electronics,21.5,Prepaid,3,0,228,Metro,5,3.1,0
ORD101445,260.03,Groceries,31.4,Prepaid,4,0,138,Tier2,5,4.6,0
ORD101446,1613.87,Groceries,8.0,COD,4,1,99,Tier3,1,4.5,0
ORD101447,2076.19,Home,1.0,COD,2,2,698,Tier3,8,4.1,0
ORD101448,3073.38,Beauty,12.9,Prepaid,3,0,158,Metro,6,3.4,0
ORD101449,1361.1,Groceries,23.3,Prepaid,3,0,506,Tier3,7,4.0,0
ORD101450,1598.42,Beauty,5.2,Prepaid,1,1,820,Tier3,3,3.6,0
ORD101451,219.86,Beauty,16.0,Prepaid,3,0,166,Metro,1,3.5,0
ORD101452,542.94,Beauty,35.4,COD,4,0,352,Tier3,2,3.7,0
ORD101453,3017.39,Beauty,22.2,Prepaid,4,0,193,Tier2,7,3.5,0
ORD101454,399.3,Books,11.1,COD,6,2,420,Metro,5,3.9,1
ORD101455,2823.75,Electronics,7.0,Prepaid,5,2,681,Metro,1,3.8,0
ORD101456,1584.02,Footwear,4.5,COD,6,1,462,Metro,7,3.2,1
ORD101457,4564.22,Groceries,29.5,COD,4,0,623,Metro,5,4.3,0
ORD101458,3074.9,Home,50.7,Prepaid,5,1,571,Tier2,8,4.4,0
ORD101459,3105.87,Footwear,15.2,Prepaid,9,2,305,Tier2,5,4.9,0
ORD101460,597.53,Books,20.8,Prepaid,5,0,687,Metro,1,3.7,0
ORD101461,650.01,Electronics,25.9,Prepaid,8,0,66,Metro,8,4.5,1
ORD101462,2497.07,Electronics,11.3,COD,4,0,180,Tier2,2,4.5,1
ORD101463,1416.89,Groceries,2.8,Prepaid,8,0,134,Metro,3,4.3,0
ORD101464,3992.52,Apparel,23.5,Prepaid,4,0,329,Tier2,4,4.8,0
ORD101465,1573.17,Groceries,9.1,Prepaid,3,1,1438,Tier3,8,4.7,1
ORD101466,1834.57,Electronics,17.2,Prepaid,2,0,140,Tier2,2,4.3,0
ORD101467,1457.47,Home,7.2,Prepaid,2,0,183,Metro,9,3.8,0
ORD101468,1996.36,Groceries,12.0,Prepaid,8,0,41,Metro,2,3.8,0
ORD101469,1133.18,Home,9.4,COD,4,0,102,Metro,7,4.0,0
ORD101470,1414.85,Groceries,18.1,COD,3,0,431,Tier3,7,3.9,0
ORD101471,968.18,Apparel,19.5,COD,2,0,79,Metro,6,4.6,0
ORD101472,821.39,Apparel,24.5,COD,4,2,1270,Metro,6,4.0,0
ORD101473,2673.84,Books,15.3,Prepaid,6,1,57,Tier2,7,4.2,0
ORD101474,488.22,Groceries,7.3,Prepaid,2,0,21,Tier3,7,3.6,0
ORD101475,1985.22,Groceries,21.9,Prepaid,3,1,82,Metro,1,4.2,1
ORD101476,1689.64,Beauty,17.2,COD,3,0,356,Metro,7,4.0,0
ORD101477,1135.4,Footwear,10.1,Prepaid,4,2,103,Metro,1,4.3,0
ORD101478,2122.0,Beauty,27.5,Prepaid,2,0,252,Tier3,5,3.1,0
ORD101479,799.25,Groceries,2.2,Prepaid,5,0,152,Tier2,6,4.2,0
ORD101480,715.05,Electronics,34.7,Prepaid,2,0,335,Tier2,2,4.1,0
ORD101481,1291.32,Electronics,20.4,Prepaid,7,1,9,Tier2,7,4.1,1
ORD101482,794.73,Books,29.8,COD,3,0,254,Metro,9,2.8,0
ORD101483,991.73,Beauty,8.7,Prepaid,9,0,36,Metro,3,3.7,0
ORD101484,340.26,Electronics,13.7,Prepaid,5,0,271,Tier2,1,2.5,0
ORD101485,1456.59,Beauty,18.7,Prepaid,3,0,532,Tier3,1,3.9,0
ORD101486,531.39,Footwear,8.0,Prepaid,3,0,915,Metro,4,4.3,0
ORD101487,1669.67,Books,22.0,Prepaid,3,1,30,Tier3,5,4.4,0
ORD101488,789.2,Beauty,29.4,COD,11,1,321,Tier2,9,4.8,0
ORD101489,723.18,Beauty,5.3,Prepaid,4,0,569,Tier3,5,3.7,0
ORD101490,3161.28,Footwear,19.2,COD,1,1,607,Tier2,1,3.8,0
ORD101491,682.93,Footwear,12.3,Prepaid,6,0,319,Tier3,8,3.6,0
ORD101492,2426.8,Footwear,20.2,COD,5,0,279,Metro,6,3.9,0
ORD101493,2418.35,Books,22.8,Prepaid,8,0,113,Metro,5,3.0,1
ORD101494,350.07,Footwear,11.2,COD,4,2,2,Tier3,1,3.6,0
ORD101495,895.18,Beauty,12.1,Prepaid,2,0,243,Tier3,1,3.0,1
ORD101496,537.47,Home,4.1,COD,3,1,36,Tier2,6,3.4,1
ORD101497,1883.85,Footwear,19.6,COD,5,0,205,Metro,1,3.4,1
ORD101498,725.72,Footwear,46.6,Prepaid,2,0,77,Tier2,2,4.3,0
ORD101499,349.44,Apparel,10.2,COD,5,2,543,Tier2,9,3.8,1
ORD101500,1497.19,Electronics,11.9,Prepaid,4,2,131,Tier3,9,5.0,0
ORD101501,1192.13,Beauty,26.0,COD,2,1,76,Metro,7,4.0,1
ORD101502,359.83,Groceries,34.9,COD,3,2,246,Metro,8,3.8,0
ORD101503,3685.9,Groceries,22.5,COD,3,0,418,Metro,7,4.5,0
ORD101504,1995.03,Books,44.2,COD,0,0,186,Metro,7,3.8,1
ORD101505,2294.79,Books,28.5,COD,2,0,178,Metro,4,4.1,1
ORD101506,1790.53,Books,8.2,Prepaid,5,0,401,Metro,2,4.0,0
ORD101507,1138.92,Footwear,11.4,Prepaid,3,0,721,Metro,7,4.4,0
ORD101508,2449.67,Groceries,21.8,Prepaid,3,0,1363,Tier2,4,5.0,0
ORD101509,1179.12,Electronics,32.2,Prepaid,6,1,93,Metro,7,3.3,1
ORD101510,1633.48,Home,26.9,Prepaid,4,2,316,Metro,7,4.6,0
ORD101511,3769.43,Groceries,21.3,COD,3,0,361,Metro,6,4.4,0
ORD101512,1620.46,Apparel,4.7,COD,4,2,573,Metro,2,3.5,1
ORD101513,2996.09,Electronics,24.6,Prepaid,5,1,1245,Tier2,8,4.9,0
ORD101514,1491.65,Apparel,24.9,Prepaid,2,0,238,Tier2,2,4.1,0
ORD101515,997.42,Books,9.5,COD,5,0,285,Metro,4,5.0,0
ORD101516,1628.32,Home,7.8,Prepaid,3,0,234,Metro,9,4.7,0
ORD101517,378.74,Beauty,22.8,COD,6,2,387,Tier2,3,4.0,0
ORD101518,2073.29,Electronics,44.4,COD,4,1,382,Metro,9,3.8,0
ORD101519,1002.07,Apparel,22.0,Prepaid,5,2,157,Metro,1,4.2,0
ORD101520,764.52,Footwear,18.4,Prepaid,0,0,445,Metro,6,5.0,0
ORD101521,962.03,Beauty,23.2,COD,2,0,235,Metro,6,3.0,0
ORD101522,2063.83,Beauty,4.6,COD,1,1,36,Metro,9,3.7,1
ORD101523,3477.3,Electronics,6.6,COD,1,0,32,Metro,1,4.4,0
ORD101524,629.34,Beauty,19.0,Prepaid,4,0,101,Tier2,1,4.5,1
ORD101525,3040.37,Beauty,23.9,Prepaid,1,1,89,Tier2,7,4.6,1
ORD101526,1930.8,Beauty,34.7,COD,6,0,138,Metro,4,3.6,0
ORD101527,417.73,Home,15.7,Prepaid,4,2,233,Tier2,2,4.5,0
ORD101528,1153.64,Home,22.0,Prepaid,2,1,506,Tier3,5,3.2,0
ORD101529,475.99,Beauty,43.9,COD,2,0,299,Tier3,3,4.1,0
ORD101530,1506.2,Footwear,38.7,COD,4,2,87,Tier2,3,3.2,1
ORD101531,1585.35,Books,1.7,COD,4,1,342,Metro,5,3.2,0
ORD101532,243.01,Books,35.6,Prepaid,6,1,44,Metro,1,4.3,0
ORD101533,3093.18,Footwear,15.9,Prepaid,4,0,226,Metro,2,3.7,1
ORD101534,2014.58,Home,18.2,COD,4,0,503,Tier3,2,3.9,1
ORD101535,2404.52,Groceries,31.6,Prepaid,6,1,608,Tier2,4,3.9,0
ORD101536,1391.93,Electronics,14.2,COD,3,1,13,Metro,4,3.9,1
ORD101537,1603.42,Footwear,4.5,COD,6,0,2,Metro,4,3.2,0
ORD101538,1827.74,Home,33.5,Prepaid,5,0,205,Tier2,4,4.6,0
ORD101539,2687.36,Groceries,3.8,Prepaid,2,2,146,Metro,9,3.2,1
ORD101540,1727.0,Home,46.7,COD,1,1,10,Metro,5,3.9,1
ORD101541,1132.85,Groceries,16.0,Prepaid,3,0,156,Metro,1,4.2,0
ORD101542,3422.28,Books,7.7,COD,2,1,223,Metro,2,4.4,1
ORD101543,286.57,Apparel,4.9,Prepaid,4,2,82,Tier3,6,4.3,1
ORD101544,1185.54,Books,15.5,Prepaid,2,2,48,Tier2,4,4.7,0
ORD101545,1999.02,Apparel,21.9,Prepaid,2,1,929,Tier3,7,4.4,0
ORD101546,1101.04,Footwear,23.7,Prepaid,6,1,31,Tier2,4,3.8,0
ORD101547,1688.66,Electronics,22.3,Prepaid,5,1,1234,Tier3,8,3.8,1
ORD101548,1786.77,Apparel,25.3,Prepaid,5,1,179,Metro,9,4.2,1
ORD101549,4533.3,Beauty,16.3,Prepaid,2,1,976,Metro,3,4.1,0
ORD101550,346.69,Electronics,12.3,Prepaid,3,0,696,Tier3,4,3.8,0
ORD101551,369.35,Footwear,28.4,Prepaid,3,0,995,Metro,1,3.6,0
ORD101552,614.76,Books,11.2,Prepaid,4,0,1055,Metro,7,4.8,0
ORD101553,2524.14,Footwear,3.6,COD,4,0,399,Tier3,7,5.0,0
ORD101554,607.31,Groceries,8.1,Prepaid,5,1,628,Tier2,8,4.2,0
ORD101555,1631.27,Books,13.6,Prepaid,2,0,485,Metro,2,4.1,0
ORD101556,1264.81,Books,20.4,COD,8,1,317,Tier2,7,4.3,0
ORD101557,1712.03,Beauty,5.7,Prepaid,5,1,6,Tier2,1,3.6,0
ORD101558,1111.04,Apparel,5.8,COD,3,0,310,Metro,3,4.1,1
ORD101559,1000.02,Beauty,23.9,COD,1,0,164,Tier3,4,4.4,1
ORD101560,1397.63,Beauty,9.8,Prepaid,2,0,59,Tier3,4,4.0,0
ORD101561,664.71,Groceries,18.9,Prepaid,7,1,47,Metro,8,3.0,0
ORD101562,2013.66,Home,11.0,COD,5,0,573,Tier3,6,5.0,0
ORD101563,2221.55,Books,19.5,COD,2,0,517,Metro,3,3.2,1
ORD101564,2088.57,Apparel,19.6,Prepaid,4,0,499,Tier3,6,3.8,1
ORD101565,1299.45,Beauty,11.5,Prepaid,4,0,259,Metro,1,2.4,0
ORD101566,1025.66,Apparel,23.1,Prepaid,3,0,326,Metro,1,4.3,1
ORD101567,1522.81,Apparel,5.5,COD,2,2,32,Tier2,9,3.5,1
ORD101568,1568.9,Books,14.3,Prepaid,3,2,91,Metro,8,4.0,1
ORD101569,3575.58,Books,25.3,Prepaid,7,0,330,Tier2,1,4.3,0
ORD101570,2584.66,Books,5.9,Prepaid,3,1,31,Metro,9,3.5,0
ORD101571,3227.3,Beauty,20.3,Prepaid,1,0,30,Metro,8,4.2,1
ORD101572,595.72,Groceries,21.8,Prepaid,6,1,91,Metro,4,4.4,0
ORD101573,1953.53,Electronics,15.5,Prepaid,2,1,153,Metro,7,3.7,0
ORD101574,1455.36,Home,3.8,Prepaid,5,0,111,Tier3,7,4.0,0
ORD101575,928.65,Beauty,24.1,Prepaid,2,1,122,Tier2,2,4.0,0
ORD101576,919.54,Beauty,5.0,COD,7,1,140,Tier2,6,4.0,0
ORD101577,3004.28,Groceries,14.1,COD,3,0,287,Metro,3,2.8,0
ORD101578,2782.01,Home,22.0,COD,3,0,715,Tier2,4,4.7,0
ORD101579,6861.96,Apparel,23.7,COD,8,0,448,Metro,7,4.4,0
ORD101580,566.96,Groceries,14.7,Prepaid,3,0,2,Tier3,9,3.4,0
ORD101581,332.97,Apparel,12.2,Prepaid,9,0,78,Tier2,6,3.6,0
ORD101582,1193.61,Groceries,23.5,Prepaid,3,0,154,Metro,3,3.8,0
ORD101583,133.37,Groceries,23.8,COD,3,0,23,Metro,6,2.9,1
ORD101584,934.85,Books,13.9,COD,4,0,454,Metro,1,4.4,0
ORD101585,1894.43,Beauty,8.9,Prepaid,5,1,508,Tier3,7,4.1,0
ORD101586,470.36,Beauty,27.1,COD,5,1,283,Metro,5,3.4,0
ORD101587,233.12,Groceries,3.9,Prepaid,3,2,18,Tier2,5,3.6,0
ORD101588,5342.04,Groceries,6.1,Prepaid,2,0,279,Tier2,1,4.1,0
ORD101589,736.54,Books,6.0,COD,4,1,331,Tier2,8,3.9,0
ORD101590,1424.64,Beauty,18.7,COD,3,1,56,Metro,9,4.3,1
ORD101591,1545.53,Books,34.4,COD,1,1,21,Metro,5,3.7,0
ORD101592,1084.75,Groceries,27.0,COD,4,0,98,Metro,7,4.0,1
ORD101593,2163.8,Apparel,5.8,Prepaid,1,0,43,Tier2,6,4.0,0
ORD101594,1081.49,Groceries,46.1,COD,11,2,125,Tier3,2,3.5,0
ORD101595,1287.93,Electronics,23.1,COD,6,0,601,Tier2,3,4.0,0
ORD101596,1055.38,Books,8.2,Prepaid,7,2,837,Tier2,6,3.5,0
ORD101597,2063.68,Books,48.3,COD,4,1,118,Tier3,3,4.5,1
ORD101598,478.87,Beauty,3.7,Prepaid,5,0,536,Tier2,6,3.9,0
ORD101599,1739.57,Groceries,13.2,COD,2,0,490,Metro,3,3.8,1
ORD101600,1949.02,Electronics,24.0,Prepaid,4,0,101,Metro,8,3.4,0
ORD101601,360.75,Home,37.6,Prepaid,6,0,597,Metro,2,4.1,0
ORD101602,1709.12,Electronics,14.9,Prepaid,3,1,375,Metro,3,3.8,0
ORD101603,195.25,Books,8.9,Prepaid,2,0,307,Tier2,4,4.5,0
ORD101604,1518.05,Apparel,27.8,COD,6,2,959,Tier3,4,5.0,1
ORD101605,530.87,Electronics,41.5,Prepaid,4,0,46,Metro,2,4.3,0
ORD101606,2558.24,Books,19.6,Prepaid,1,0,41,Tier3,4,4.5,0
ORD101607,1312.85,Beauty,31.7,Prepaid,3,1,335,Tier3,4,4.3,1
ORD101608,1648.46,Books,17.3,Prepaid,5,1,72,Metro,7,3.6,0
ORD101609,2135.16,Groceries,45.2,COD,5,1,182,Tier2,4,4.6,0
ORD101610,1093.99,Home,43.3,COD,3,0,123,Tier3,8,4.1,0
ORD101611,1052.45,Groceries,12.2,COD,4,0,152,Metro,2,4.0,0
ORD101612,2146.4,Home,48.0,Prepaid,4,0,904,Tier3,7,4.6,0
ORD101613,175.25,Beauty,32.5,COD,3,0,272,Metro,2,3.5,0
ORD101614,2913.41,Apparel,38.3,Prepaid,1,0,53,Metro,6,2.8,0
ORD101615,1354.1,Apparel,26.1,Prepaid,3,0,1162,Tier2,7,4.4,1
ORD101616,2667.93,Groceries,15.1,Prepaid,6,0,309,Tier3,5,4.2,0
ORD101617,1479.03,Electronics,5.8,COD,6,0,176,Metro,6,3.6,0
ORD101618,944.97,Books,25.6,Prepaid,6,0,1245,Metro,4,3.5,0
ORD101619,1679.82,Beauty,17.0,Prepaid,7,1,211,Tier2,3,2.9,0
ORD101620,388.46,Groceries,17.4,Prepaid,5,1,609,Tier2,8,4.4,0
ORD101621,1286.79,Books,8.4,Prepaid,1,0,678,Tier2,7,3.6,0
ORD101622,1449.69,Beauty,40.1,COD,2,0,514,Tier2,5,3.9,1
ORD101623,220.55,Beauty,36.9,COD,8,2,938,Metro,5,3.8,1
ORD101624,1682.89,Groceries,25.9,Prepaid,7,1,407,Tier2,3,4.0,0
ORD101625,861.38,Groceries,27.4,COD,4,1,71,Metro,9,5.0,1
ORD101626,1409.34,Apparel,24.1,COD,7,0,459,Tier2,9,3.2,1
ORD101627,1973.91,Home,24.3,Prepaid,3,0,209,Tier2,6,4.4,1
ORD101628,1338.67,Books,33.3,COD,1,0,282,Tier2,9,4.1,1
ORD101629,826.95,Apparel,10.1,Prepaid,9,2,32,Metro,2,4.0,0
ORD101630,3251.58,Apparel,15.4,COD,4,0,5,Metro,7,4.4,0
ORD101631,787.26,Books,13.5,Prepaid,2,1,55,Metro,6,4.3,1
ORD101632,1597.35,Beauty,8.8,COD,7,0,81,Metro,6,3.4,1
ORD101633,2261.92,Groceries,14.9,Prepaid,4,0,70,Tier2,3,4.7,0
ORD101634,3307.6,Footwear,21.2,Prepaid,3,0,293,Tier2,8,3.7,0
ORD101635,596.24,Beauty,27.8,Prepaid,10,0,256,Metro,2,4.1,1
ORD101636,2438.9,Footwear,13.5,COD,5,0,70,Metro,3,3.9,1
ORD101637,2753.01,Groceries,42.2,COD,3,0,411,Tier2,2,3.7,0
ORD101638,2940.66,Books,32.4,COD,6,1,400,Tier3,3,3.5,0
ORD101639,1203.27,Groceries,10.1,Prepaid,8,2,7,Metro,3,4.3,1
ORD101640,3450.47,Books,8.2,COD,6,1,539,Metro,4,4.8,0
ORD101641,792.94,Groceries,14.6,COD,3,1,74,Metro,4,3.4,0
ORD101642,576.35,Footwear,11.9,COD,6,0,13,Metro,6,4.6,1
ORD101643,4000.72,Footwear,19.1,Prepaid,4,1,134,Metro,2,4.6,0
ORD101644,278.17,Groceries,9.7,Prepaid,0,0,252,Metro,2,4.5,0
ORD101645,550.09,Books,3.2,COD,1,0,210,Metro,8,4.5,0
ORD101646,1652.32,Footwear,25.6,COD,3,1,142,Metro,6,4.2,0
ORD101647,901.17,Groceries,12.8,Prepaid,2,0,215,Metro,6,4.6,0
ORD101648,1840.11,Footwear,9.1,COD,3,2,5,Tier3,8,4.1,1
ORD101649,2731.11,Electronics,24.2,COD,1,1,168,Metro,4,3.8,0
ORD101650,1284.38,Groceries,25.7,COD,7,1,376,Tier3,2,3.6,0
ORD101651,1687.14,Beauty,8.4,Prepaid,5,0,197,Tier2,7,4.3,0
ORD101652,1775.67,Apparel,16.4,COD,1,1,204,Tier2,4,2.7,0
ORD101653,1438.05,Apparel,7.0,Prepaid,4,3,5,Metro,8,3.4,1
ORD101654,1800.22,Footwear,39.6,Prepaid,2,0,141,Tier2,1,4.0,0
ORD101655,914.4,Home,18.9,Prepaid,4,0,103,Tier3,3,4.6,1
ORD101656,1120.56,Groceries,13.9,Prepaid,3,0,651,Metro,7,3.7,0
ORD101657,760.66,Beauty,28.1,Prepaid,2,1,238,Metro,9,4.7,0
ORD101658,2087.05,Groceries,27.3,Prepaid,0,0,234,Metro,7,4.9,0
ORD101659,958.39,Home,27.2,COD,3,0,265,Metro,9,4.3,1
ORD101660,845.52,Books,23.2,COD,5,0,453,Metro,1,2.9,1
ORD101661,1132.53,Footwear,18.6,Prepaid,4,0,51,Metro,1,4.9,0
ORD101662,1912.04,Apparel,15.1,Prepaid,2,1,398,Metro,8,4.2,1
ORD101663,1483.11,Apparel,13.0,Prepaid,3,0,216,Tier2,4,4.8,1
ORD101664,449.21,Groceries,37.3,COD,3,0,289,Metro,3,4.2,1
ORD101665,482.16,Beauty,20.3,COD,3,1,234,Metro,3,4.8,0
ORD101666,630.33,Beauty,28.8,Prepaid,3,0,312,Tier2,5,4.1,0
ORD101667,861.2,Books,43.6,Prepaid,9,0,120,Tier2,9,3.3,0
ORD101668,1292.88,Footwear,19.2,Prepaid,4,1,229,Tier2,4,3.6,0
ORD101669,732.54,Home,7.2,Prepaid,1,1,5,Metro,2,3.3,0
ORD101670,2106.48,Home,13.4,COD,5,0,1226,Metro,8,4.0,1
ORD101671,273.28,Beauty,11.2,Prepaid,2,0,1276,Metro,1,4.3,1
ORD101672,3186.23,Home,29.2,Prepaid,4,0,106,Metro,5,4.2,1
ORD101673,1847.84,Apparel,11.8,Prepaid,3,1,36,Metro,5,3.8,0
ORD101674,2496.82,Apparel,11.8,Prepaid,4,1,57,Metro,8,3.6,1
ORD101675,613.21,Groceries,8.2,COD,3,2,448,Metro,9,5.0,0
ORD101676,5266.81,Home,31.1,Prepaid,3,1,10,Tier2,5,3.6,1
ORD101677,1702.79,Apparel,32.1,Prepaid,3,1,152,Tier3,5,3.5,1
ORD101678,1483.85,Electronics,6.8,COD,5,1,831,Metro,2,4.6,1
ORD101679,608.36,Home,11.0,Prepaid,5,2,123,Tier3,1,3.6,0
ORD101680,1321.06,Beauty,4.0,COD,4,0,132,Metro,5,2.8,1
ORD101681,930.96,Electronics,27.8,Prepaid,8,1,876,Metro,8,4.2,0
ORD101682,470.48,Beauty,26.9,Prepaid,4,1,125,Metro,2,4.0,0
ORD101683,2317.05,Apparel,9.6,Prepaid,2,0,75,Tier3,4,4.9,0
ORD101684,1469.49,Home,15.7,COD,2,0,294,Tier3,6,3.5,1
ORD101685,523.7,Footwear,25.4,COD,5,1,617,Metro,9,3.6,0
ORD101686,2404.37,Groceries,12.9,COD,5,0,136,Tier3,8,3.0,0
ORD101687,591.28,Beauty,15.9,Prepaid,4,0,73,Tier2,2,4.4,0
ORD101688,1576.3,Apparel,20.2,COD,3,0,175,Tier3,3,3.9,1
ORD101689,833.05,Books,29.8,Prepaid,2,0,189,Metro,3,4.6,0
ORD101690,1291.71,Footwear,25.3,Prepaid,2,1,553,Metro,9,4.0,0
ORD101691,2701.12,Beauty,33.4,COD,6,2,61,Metro,6,4.8,1
ORD101692,989.78,Groceries,29.9,COD,3,1,176,Metro,4,4.0,1
ORD101693,2194.22,Home,31.4,COD,3,0,197,Tier2,1,5.0,0
ORD101694,1237.68,Footwear,2.7,Prepaid,2,0,21,Tier2,6,4.4,1
ORD101695,992.56,Groceries,34.4,COD,3,1,120,Metro,6,4.1,0
ORD101696,2262.82,Groceries,17.7,COD,2,0,12,Tier3,8,3.4,0
ORD101697,2321.89,Electronics,16.7,COD,3,1,150,Tier2,9,4.4,1
ORD101698,2055.72,Footwear,12.4,Prepaid,1,0,62,Tier2,9,4.0,0
ORD101699,1102.95,Groceries,28.7,Prepaid,3,0,248,Metro,5,3.9,0
ORD101700,910.04,Groceries,25.6,Prepaid,8,0,1115,Metro,1,3.6,0
ORD101701,380.69,Home,17.8,COD,6,0,63,Tier3,2,3.2,0
ORD101702,2278.47,Footwear,19.1,COD,6,0,555,Tier2,8,4.1,1
ORD101703,2550.74,Groceries,24.6,Prepaid,3,0,675,Tier2,1,4.3,0
ORD101704,3366.64,Beauty,20.2,COD,1,0,1438,Tier3,5,3.5,0
ORD101705,920.66,Electronics,26.5,Prepaid,6,2,815,Tier3,8,4.6,0
ORD101706,4822.87,Home,12.8,Prepaid,2,0,283,Metro,3,3.8,0
ORD101707,837.79,Footwear,18.9,Prepaid,3,2,333,Tier3,8,3.4,1
ORD101708,4985.27,Books,32.6,COD,3,0,61,Metro,5,4.1,1
ORD101709,1980.55,Books,33.4,Prepaid,4,0,107,Tier3,7,3.7,0
ORD101710,2260.86,Beauty,8.7,Prepaid,5,0,0,Tier2,5,5.0,0
ORD101711,1731.7,Beauty,7.3,COD,2,0,45,Metro,1,4.8,1
ORD101712,1916.6,Home,22.7,COD,2,0,400,Metro,4,3.2,0
ORD101713,2026.5,Electronics,47.6,COD,4,0,363,Metro,5,3.6,0
ORD101714,2153.61,Electronics,5.9,COD,4,1,547,Tier3,5,2.9,0
ORD101715,2346.22,Home,21.0,Prepaid,2,0,30,Tier2,2,3.5,0
ORD101716,1191.4,Home,21.4,COD,3,0,223,Metro,6,4.4,1
ORD101717,1172.79,Groceries,4.5,COD,3,0,72,Tier2,7,3.8,0
ORD101718,2621.8,Electronics,18.2,Prepaid,6,1,0,Metro,1,4.1,0
ORD101719,525.0,Footwear,19.2,Prepaid,4,1,523,Tier3,4,4.3,0
ORD101720,3996.73,Electronics,2.0,COD,6,0,78,Tier2,2,5.0,1
ORD101721,1042.97,Books,37.0,COD,8,1,723,Metro,8,3.6,0
ORD101722,4042.61,Books,8.2,COD,4,0,292,Metro,8,4.8,0
ORD101723,2385.61,Beauty,6.7,Prepaid,5,2,367,Tier2,8,4.2,0
ORD101724,480.26,Electronics,8.5,COD,4,0,43,Tier2,2,4.0,0
ORD101725,1003.35,Apparel,26.2,Prepaid,3,1,22,Metro,6,4.4,1
ORD101726,745.69,Home,34.2,Prepaid,3,0,65,Tier3,7,4.6,0
ORD101727,1967.17,Footwear,13.3,COD,7,1,54,Metro,6,3.8,0
ORD101728,1073.93,Books,21.0,Prepaid,5,1,65,Metro,4,3.5,0
ORD101729,948.64,Beauty,18.0,Prepaid,4,0,58,Metro,7,3.4,0
ORD101730,1935.37,Apparel,10.7,Prepaid,5,0,399,Metro,8,3.6,0
ORD101731,214.07,Home,9.9,COD,5,0,55,Metro,5,3.9,0
ORD101732,1112.99,Groceries,20.1,COD,2,0,380,Metro,8,4.1,0
ORD101733,2788.31,Home,13.9,Prepaid,5,1,348,Tier2,6,4.4,0
ORD101734,1003.81,Groceries,4.1,COD,7,2,214,Tier3,7,4.5,0
ORD101735,532.78,Apparel,24.7,Prepaid,3,2,597,Metro,1,3.6,0
ORD101736,425.13,Beauty,17.7,COD,0,0,191,Tier2,8,4.2,0
